org;lum;agg;int;atm;col;com;dep;catr;infra;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;situ;ttue;tbg;tbl;tindm;typenumero;numero;distancemetre;libellevoie;coderivoli;grav;gps;lat;long;adr;numac;codeinsee;geoflamatch;nbimplique
5;5;9;1;2;6;88;60;4;0;0;0;;2;2;;;0;2;1;1;0;1;1;0;1;10;0;PASTEUR (BD);;11.23;;;;;384712;6088;O;2
1;1;1;1;1;1;161;60;3;0;2085;0;;2;2;0;0;0;1;1;1;0;1;1;0;;;;;;11.23;;4365300;713400;;384713;6161;O;2
1;1;1;1;1;3;150;60;3;0;6007;0;;2;3;54;0;0;0;3;1;0;1;1;0;;;;;;11.23;;0;0;;384714;6150;O;2
1;1;1;1;1;6;88;60;1;0;8;8;;3;2;186;0;0;1;3;1;0;1;1;0;;;;;;11.23;;0;0;;384715;6088;O;2
1;3;1;1;1;6;30;60;1;0;8;0;;3;3;161;200;0;2;2;2;0;1;1;0;;;;;;11.23;;0;0;;384716;6030;O;2
1;2;5;1;2;1;48;60;3;0;15;0;;2;2;0;0;0;0;0;1;0;1;1;0;;;;;;11.23;;0;0;;384717;6048;O;2
1;1;1;1;1;1;65;60;4;0;36;0;;2;1;1;520;0;2;2;1;0;1;1;0;;;;;;11.23;;4373800;716600;;384718;6065;O;2
5;1;7;2;1;6;4;60;4;0;0;0;;1;2;1;0;0;1;2;1;0;1;1;1;0;;0;VAUTRIN BD DU GENERAL;;11.23;;;;;384719;6004;O;3
5;5;6;1;1;2;123;60;2;0;0;0;;3;3;;;0;1;1;1;0;1;1;0;2;;0;BORD DE MER RN 98;;11.23;;;;;384720;6123;O;2
5;5;7;1;1;6;29;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;1;1;9;0;0;ROUBAUD P. (PLACE);;11.23;;;;;384721;6029;O;3
5;5;7;1;1;7;29;60;4;0;0;0;;2;4;;;0;1;1;1;0;1;1;1;9;0;0;ANCIENS COMBATTANTS D'AFN (AVENUE DES);;11.23;;;;;384722;6029;O;3
5;1;9;2;1;3;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;1;1;1;1;0;0;GENDARMERIE (R. DE LA);;11.23;;;;;384723;6088;O;3
1;3;1;1;1;7;33;60;4;0;0;0;;2;2;0;0;0;3;0;3;0;1;1;1;;;;;;11.23;;0;0;;384724;6033;O;3
5;1;1;2;1;3;4;60;3;0;0;0;;3;2;1;0;0;1;0;1;0;1;1;2;0;;0;NICE(RN.7) AV.ET RTE DE;;11.23;;;;;384725;6004;O;4
5;1;7;1;1;6;4;60;3;0;0;0;;3;2;;;0;1;1;1;0;1;1;0;1;0;0;VAUTRIN BD DU GENERAL;;11.23;;;;;384726;6004;O;2
5;5;7;1;1;1;4;60;4;0;0;0;;2;2;;;0;2;3;1;0;1;1;0;1;172;0;KENNEDY BD J.F.;;11.23;;;;;384727;6004;O;2
5;3;6;1;1;3;123;60;4;0;0;0;;2;2;;;0;1;1;0;0;1;1;1;2;;0;BARONNE ROUTE DE LA;;11.23;;;;;384728;6123;O;3
5;1;6;1;1;6;83;60;3;0;0;0;;3;2;;;0;1;3;1;0;1;1;0;1;47;0;SOSPEL (AVENUE DE, N° 1 A 55);;11.23;;;;;384729;6083;O;2
1;2;5;1;1;2;33;60;4;0;0;0;;2;2;0;0;0;2;1;1;0;1;1;0;;;;;;11.23;;4379700;719800;;384730;6033;O;2
5;2;6;4;1;1;27;60;4;5;0;0;;2;3;;;0;1;1;1;0;1;1;0;2;;0;GARE AVENUE DE LA;;11.23;;;;;384731;6027;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;2;2;1;0;1;1;1;1;161;0;SAINT-ANTOINE (RTE DE);;11.23;;;;;384732;6088;O;3
1;5;5;1;1;1;95;60;4;0;0;0;;2;2;0;0;0;2;1;1;0;1;1;0;;;;;;11.23;;0;0;;384733;6095;O;2
1;3;1;1;1;7;65;60;3;0;2209;0;;2;2;1;863;0;0;1;0;0;1;1;0;;;;;;11.23;;0;0;;384734;6065;O;2
1;1;4;1;1;6;59;60;3;0;6098;0;;2;2;52;500;0;0;1;1;0;1;1;2;;;;;;11.23;;0;0;;384735;6059;O;4
5;1;6;3;1;1;123;60;2;0;0;0;;1;3;;;0;1;1;1;0;1;1;1;2;;0;BORD DE MER RN 98;;11.23;;;;;384736;6123;O;3
5;1;9;1;1;2;88;60;4;0;0;0;;3;4;;;0;1;1;1;0;1;1;1;1;0;0;GRENOBLE (ROUTE DE);;11.23;;;;;384737;6088;O;3
5;2;9;1;1;3;88;60;3;0;0;0;;3;6;;;3;1;1;1;0;1;1;1;1;46;0;CALIFORNIE (AV.) (DU 23/25 AU 199/210);;11.23;;;;;384738;6088;O;3
1;1;5;1;1;6;161;60;3;0;2;0;;2;2;0;0;0;1;1;1;0;1;1;1;;;;;;11.23;;0;0;;384739;6161;O;3
1;1;1;1;1;3;26;60;3;0;13;0;;2;2;6;300;0;2;1;1;0;1;1;0;;;;;;11.23;;0;0;;384740;6026;O;2
1;1;1;1;1;7;58;60;3;0;6085;0;;2;0;12;900;0;2;2;1;0;1;1;0;;;;;;11.23;;0;0;;384741;6058;O;2
1;1;5;1;1;3;65;60;4;0;33;0;;2;0;0;0;0;0;1;0;0;1;1;1;;;;;;11.23;;4373400;715500;;384742;6065;O;3
1;1;1;1;1;6;33;60;3;0;2210;0;;2;2;1;700;0;2;3;1;0;1;1;0;;;;;;11.23;;0;0;;384743;6033;O;2
1;5;5;1;1;3;85;60;3;5;909;0;;2;2;0;0;0;1;1;1;0;1;1;1;;;;;;11.23;;0;0;;384744;6085;O;3
1;1;1;9;1;3;38;60;3;0;4;0;;2;2;14;200;0;2;3;1;0;1;1;1;;;;;;11.23;;0;0;;384745;6038;O;3
5;1;5;6;1;3;104;60;3;5;0;0;;0;2;1;0;0;2;3;1;0;1;1;0;0;;0;MONLEON (AVENUE SYLVIO DE);;11.23;;;;;384746;6104;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;4;;;0;1;1;1;0;1;1;0;1;148;0;GAMBETTA (A PARTIR DU N° 63/74);;11.23;;;;;384747;6088;O;2
5;1;9;1;1;4;88;60;4;0;0;0;;2;2;;;0;1;3;1;0;1;1;2;1;107;0;CANTA GALET (RTE DE);;11.23;;;;;384748;6088;O;4
1;1;4;6;1;1;114;60;3;5;19;0;;2;2;2;800;0;1;1;1;0;1;1;0;;;;;;11.23;;4374400;728800;;384749;6114;O;2
1;1;4;1;1;5;140;60;3;0;2562;0;;2;2;1;500;0;2;2;1;0;1;1;2;;;;;;11.23;;0;0;;384750;6140;O;4
1;1;3;1;1;6;163;60;3;0;6204;0;;2;2;29;200;0;2;0;1;0;1;1;0;;;;;;11.23;;0;0;;384751;6163;O;2
5;1;7;2;1;3;4;60;4;0;0;0;;3;2;1;0;0;1;1;1;0;1;1;0;0;;0;POINCARE BD RAYMOND.;;11.23;;;;;384752;6004;O;2
5;1;7;1;1;3;4;60;4;0;0;0;;2;2;;;0;2;1;1;0;1;1;1;1;2377;0;MICHARD PELISSIER AV.JEAN;;11.23;;;;;384753;6004;O;3
5;1;7;1;1;6;4;60;3;0;0;0;;2;3;1;0;0;1;1;0;0;1;1;0;0;;0;NICE(RN.7) AV.ET RTE DE;;11.23;;;;;384754;6004;O;2
5;5;7;1;1;3;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;1;1;1;41;0;PICAUD (AVENUE DU DOCTEUR);;11.23;;;;;384755;6029;O;3
5;1;6;1;1;1;69;60;3;0;0;0;;2;2;;;0;2;2;1;0;1;1;0;1;10;0;ROTHSCHILD (BOULEVARD ALICE DE);;11.23;;;;;384756;6069;O;2
5;1;6;3;1;3;83;60;2;0;0;0;;4;3;;;0;1;2;0;0;1;1;1;1;;0;DE GAULLE (AVENUE GENERAL);;11.23;;;;;384757;6083;O;3
5;1;9;1;1;6;88;60;4;0;0;0;;3;2;;;0;1;1;1;0;1;1;0;1;0;0;ROMAINE (AV. DE LA VOIE);;11.23;;;;;384758;6088;O;2
1;1;1;1;1;1;161;60;3;0;2085;0;;2;0;21;500;0;1;2;1;0;1;1;0;;;;;;11.23;;0;0;;384759;6161;O;2
1;1;1;1;1;3;130;60;3;0;5;0;;2;2;7;4;0;1;2;1;0;1;1;0;;;;;;11.23;;0;0;;384760;6130;O;2
1;1;1;1;1;1;46;60;3;0;414;0;;0;0;4;800;0;0;1;1;0;1;1;0;;;;;;11.23;;0;0;;384761;6046;O;2
1;1;1;1;1;3;73;60;3;0;97;0;;2;0;0;0;0;0;1;1;0;1;1;0;;;;;;11.23;;4420600;707700;;384762;6073;O;2
1;1;1;1;1;5;27;60;1;0;8;8;A;3;4;182;400;0;1;1;1;0;1;1;2;;;;;;11.23;;0;0;;384763;6027;O;4
5;5;7;1;1;7;29;60;4;0;0;0;;1;1;;;0;1;1;4;0;1;1;0;1;4;0;BIVOUAC NAPOLEON (RUE);;11.23;;;;;384764;6029;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;2;5;;;0;1;1;1;0;1;1;1;1;7;0;CARABACEL (BD);;11.23;;;;;384765;6088;O;3
5;1;9;1;1;6;88;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;1;0;1;30;0;MONSEIGNEUR DAUMAS (RUE);;11.23;;;;;384766;6088;O;2
1;1;4;1;1;3;130;60;3;0;6085;0;;2;2;0;0;0;1;3;1;0;1;1;0;;;;;;11.23;;0;0;;384767;6130;O;2
1;3;1;1;1;6;79;60;1;0;8;0;;0;3;176;8;0;1;1;1;0;1;1;0;;;;;;11.23;;0;0;;384768;6079;O;2
5;1;7;1;1;5;4;60;4;0;0;0;;3;0;1;0;0;1;1;0;0;1;1;3;0;;0;VAUTRIN BD DU GENERAL;;11.23;;;;;384769;6004;O;5
5;1;7;1;1;3;4;60;4;0;0;0;;1;2;1;0;0;1;1;1;0;1;1;2;0;;0;COURBET AV.AMIRAL;;11.23;;;;;384770;6004;O;4
5;1;7;1;1;5;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;1;2;1;54;0;PICAUD (AVENUE DR) BOCCA;;11.23;;;;;384771;6029;O;4
5;1;6;1;1;6;69;60;3;0;0;0;;2;2;;;0;2;1;1;0;1;1;0;1;96;0;POMPIDOU (AVENUE GEORGES) -RD 6085;;11.23;;;;;384772;6069;O;2
5;1;6;1;1;6;83;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;1;0;1;22;0;REPUBLIQUE (RUE DE LA);;11.23;;;;;384773;6083;O;2
5;1;5;1;1;6;104;60;4;0;0;0;;1;1;1;0;0;1;1;1;0;1;1;0;0;;0;FOCH (AVENUE MARECHAL);;11.23;;;;;384774;6104;O;2
5;5;6;1;1;6;83;60;3;0;0;0;;1;1;;;0;1;1;1;0;1;1;2;1;40;0;GREVILLE (RUE HENRI);;11.23;;;;;384775;6083;O;4
1;5;4;1;1;6;75;60;4;0;1;0;;1;0;0;0;0;2;3;1;0;1;1;0;;;;;;11.23;;0;0;;384776;6075;O;2
1;2;1;1;1;3;157;60;3;0;236;0;;2;2;0;0;0;0;3;1;0;1;1;0;;;;;;11.23;;4371800;712200;;384777;6157;O;2
1;1;1;1;1;1;56;60;3;0;2202;0;;2;2;0;0;0;2;3;1;0;1;1;1;;;;;;11.23;;4421300;674500;;384778;6056;O;3
1;1;1;1;2;2;42;60;3;0;2205;0;;0;0;9;800;0;0;1;1;0;1;1;2;;;;;;11.23;;4394100;716900;;384779;6042;O;4
5;3;7;1;1;6;4;60;4;0;0;0;;2;2;;;2;1;1;1;0;1;1;0;1;1791;0;NICE(RN.7) AV.ET RTE DE;;11.23;;;;;384780;6004;O;2
5;1;6;1;1;6;27;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;87;0;NICE AVENUE DE (RN7);;11.23;;;;;384781;6027;O;2
5;1;6;1;1;2;27;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;1;1;1;;0;GRASSE AVENUE DE;;11.23;;;;;384782;6027;O;3
5;1;7;1;1;3;29;60;4;0;0;0;;3;2;;;0;1;1;1;0;1;1;1;9;0;0;CROISETTE (BOULEVARD DE LA);;11.23;;;;;384783;6029;O;3
5;1;5;1;1;1;104;60;2;0;0;0;;2;2;;;0;4;2;1;0;1;1;0;1;139;0;VERDUN (AVENUE DE, N° 131 ET +);;11.23;;;;;384784;6104;O;2
5;1;5;1;1;7;104;60;3;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;43;0;SCHUMANN (PROMENADE ROBERT);;11.23;;;;;384785;6104;O;2
1;2;5;1;1;3;161;60;3;5;6007;0;;4;0;0;0;0;0;0;1;0;1;1;1;;;;;;11.23;;0;0;;384787;6161;O;3
1;2;1;1;1;1;161;60;3;0;2085;0;;2;3;18;850;0;3;3;1;0;1;1;0;;;;;;11.23;;0;0;;384788;6161;O;2
1;1;5;1;1;3;33;60;3;0;2210;0;;2;0;0;0;0;2;1;1;0;1;1;1;;;;;;11.23;;4379500;718800;;384789;6033;O;3
1;1;2;1;1;3;129;60;3;0;2205;0;;2;0;24;100;0;0;3;1;0;1;1;0;;;;;;11.23;;4408500;710700;;384790;6129;O;2
1;1;1;9;1;3;4;60;1;0;8;8;A;3;0;171;900;0;1;1;1;0;1;1;1;;;;;;11.23;;0;0;;384791;6004;O;3
5;1;6;6;1;6;27;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;6;0;CAMPANETTE CHEMIN DE LA;;11.23;;;;;384792;6027;O;2
5;1;7;1;1;3;29;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;14;0;FRAYERE (CHEMIN DE LA);;11.23;;;;;384793;6029;O;2
5;1;7;1;1;6;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;99;0;PICAUD (AVENUE DR) BOCCA;;11.23;;;;;384794;6029;O;2
5;5;5;1;1;6;104;60;3;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;47;0;SCHUMANN (PROMENADE ROBERT);;11.23;;;;;384795;6104;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;3;3;;;0;1;1;1;0;1;1;1;1;0;0;ILE-DE-BEAUTE (PL. DE L');;11.23;;;;;384796;6088;O;3
1;1;5;1;1;3;18;60;3;0;4;0;;2;2;2;60;0;1;1;1;0;1;1;0;;;;;;11.23;;0;0;;384797;6018;O;2
5;1;7;9;1;3;4;60;4;0;0;0;;2;2;1;0;0;1;1;1;0;1;1;1;0;;0;SAINT CLAUDE CH.DE;;11.23;;;;;384798;6004;O;3
5;1;7;3;1;5;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;1;3;1;16;0;PICAUD (AVENUE DU DOCTEUR);;11.23;;;;;384799;6029;O;5
5;5;7;2;1;6;29;60;4;5;0;0;;1;1;;;0;1;1;1;0;1;1;1;9;0;0;ST NICOLAS (AVENUE);;11.23;;;;;384800;6029;O;3
5;1;7;1;1;7;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;22;0;MIDI (BOULEVARD DU);;11.23;;;;;384801;6029;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;3;4;;;0;1;1;1;0;1;1;0;1;228;0;TURIN (RTE DE);;11.23;;;;;384802;6088;O;2
5;2;9;2;1;3;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;0;0;VILLERMONT (AV.);;11.23;;;;;384803;6088;O;2
5;1;9;1;1;5;88;60;4;0;0;0;;1;3;;;0;1;1;1;0;1;1;1;1;23;0;VERANY (BD J.B.);;11.23;;;;;384804;6088;O;3
5;2;9;1;1;6;88;60;4;0;0;0;;2;4;;;3;1;1;1;0;1;1;0;1;7;0;CESSOLE (RUE HENRI DE);;11.23;;;;;384805;6088;O;2
5;5;7;1;1;2;4;60;4;0;0;0;;2;2;1;0;0;1;1;1;0;1;1;0;0;;0;TERRIERS ALLEE- CH.ET PETIT CH.DES;;11.23;;;;;384806;6004;O;2
5;2;6;1;1;5;123;60;4;0;0;0;;2;4;;;0;1;1;1;0;1;1;2;2;;0;GUYNEMER AVENUE;;11.23;;;;;384807;6123;O;4
5;5;7;2;1;3;29;60;4;0;0;0;;3;4;;;0;1;1;1;0;1;1;1;9;0;0;TONNER (AVENUE FRANCIS);;11.23;;;;;384808;6029;O;3
5;1;6;3;2;5;83;60;4;0;0;0;;1;1;1;0;0;1;1;1;0;1;1;2;0;;0;BOYER (AVENUE);;11.23;;;;;384809;6083;O;4
5;1;9;1;1;6;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;1;1;1;1;0;0;SAINT-JEAN BAPTISTE (AV.);;11.23;;;;;384810;6088;O;3
5;3;9;1;1;3;88;60;4;0;0;0;;2;0;;;0;1;1;0;0;1;1;1;1;7;0;ARBORAS (TRAV. DES);;11.23;;;;;384811;6088;O;3
1;5;5;1;1;6;95;60;4;0;0;0;;2;0;0;0;0;1;1;1;0;1;1;1;;;;;;11.23;;0;0;;384812;6095;O;3
1;1;5;1;1;3;85;60;9;0;0;0;;3;2;0;0;0;2;2;1;0;1;1;0;;;;;;11.23;;0;0;;384813;6085;O;2
1;1;1;1;7;3;152;60;3;0;103;0;;2;2;1;500;0;2;2;1;0;1;1;0;;;;;;11.23;;4362600;702200;;384814;6152;O;2
1;5;5;1;1;1;105;60;3;0;204;0;;2;0;0;350;0;2;1;1;0;1;1;0;;;;;;11.23;;0;0;;384815;6105;O;2
5;1;7;2;1;3;4;60;4;0;0;0;;2;2;1;0;0;1;1;1;0;1;1;1;0;;0;REIBAUD AV.;;11.23;;;;;384816;6004;O;3
5;1;6;1;1;6;27;60;4;0;0;0;;3;2;;;0;1;4;4;0;1;1;0;2;;0;PLAGE BOULEVARD DE LA;;11.23;;;;;384817;6027;O;2
5;1;6;1;1;3;30;60;4;5;0;0;;3;4;;;0;1;1;1;0;1;1;1;9;0;0;DE GAULE (RUE DU GENERAL);;11.23;;;;;384818;6030;O;3
5;5;7;1;1;3;29;60;2;0;0;0;;2;4;;;0;0;1;1;0;1;1;1;1;81;0;CARNOT (BOULEVARD);;11.23;;;;;384819;6029;O;3
5;1;6;3;1;3;83;60;3;0;0;0;;1;3;4;870;0;2;1;0;0;1;1;1;0;;0;GREVILLE (RUE HENRI);;11.23;;;;;384820;6083;O;3
5;5;1;1;1;1;159;60;3;0;0;0;;2;2;;;0;3;1;1;0;1;1;0;1;0;0;MOYENNE CORNICHE;;11.23;;;;;384821;6159;O;2
1;1;1;1;1;5;95;60;3;0;2562;0;;2;2;0;0;0;2;3;1;0;1;1;1;;;;;;11.23;;0;0;;384822;6095;O;3
1;1;4;1;1;1;7;60;3;0;9;9;;2;0;9;500;0;1;1;1;0;1;1;0;;;;;;11.23;;0;0;;384823;6007;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;1;1;;;3;2;1;1;0;1;1;0;1;23;0;GORBELLA (BD DE);;11.23;;;;;384824;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;3;3;;;0;0;2;1;0;1;1;0;1;0;0;VOIE RAPIDE;;11.23;;;;;384825;6088;O;2
1;1;1;1;1;3;74;60;3;0;2565;0;;2;2;15;600;0;1;2;1;0;1;1;0;;;;;;11.23;;0;0;;384826;6074;O;2
5;5;6;1;1;1;83;60;3;0;0;0;;1;2;;;0;1;1;1;0;1;1;0;1;960;0;SOLEIL (PROMENADE DU, N° 850 A 960);;11.23;;;;;384827;6083;O;2
5;1;6;1;1;1;155;60;4;0;0;0;;2;1;;;0;1;4;1;0;1;1;0;1;268;0;VALLAURIS VIEILLE ROUTE DE;;11.23;;;;;384828;6155;O;2
5;1;7;2;1;3;4;60;4;0;0;0;;0;2;1;0;0;0;0;1;0;1;1;1;0;;0;GREC AV.JULES;;11.23;;;;;384829;6004;O;3
5;1;6;1;1;6;123;60;4;0;0;0;;2;2;;;0;0;3;1;0;1;1;0;1;751;0;SAUVAIGO PIERRE AVENUE;;11.23;;;;;384830;6123;O;2
5;1;6;1;1;3;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;136;0;PAGNOL MARCEL BOULEVARD;;11.23;;;;;384831;6123;O;2
5;5;7;2;1;3;29;60;4;0;0;0;;1;1;;;0;2;1;1;0;1;1;1;1;2;0;ORAN (RUE D');;11.23;;;;;384832;6029;O;3
5;1;7;1;1;3;29;60;4;0;0;0;;3;4;;;0;1;1;1;0;1;1;0;9;0;0;RIOU (BOULEVARD DU);;11.23;;;;;384833;6029;O;2
5;1;1;1;1;1;88;60;4;0;0;0;;2;2;;;0;2;3;1;0;1;1;0;1;222;0;GINESTIERE (CH. DE LA);;11.23;;;;;384834;6088;O;2
1;1;1;1;1;1;154;60;3;0;2;2;;2;2;63;800;0;1;1;1;0;1;1;0;;;;;;11.23;;0;0;;384835;6154;O;2
1;1;4;1;1;3;32;60;3;0;6098;0;;2;2;61;900;0;1;2;1;0;1;1;0;;;;;;11.23;;4372600;740800;;384836;6032;O;2
1;1;1;1;1;3;85;60;1;0;8;0;;3;3;169;550;0;1;3;1;0;1;1;0;;;;;;11.23;;0;0;;384837;6085;O;2
1;5;4;1;1;1;10;60;3;0;2210;0;;2;0;32;600;0;1;1;1;0;1;1;0;;;;;;11.23;;4370500;698900;;384838;6010;O;2
1;1;5;1;1;1;161;60;3;0;6007;0;;2;4;30;500;0;0;1;1;0;1;1;0;;;;;;11.23;;0;0;;384839;6161;O;2
5;1;6;1;1;6;155;60;4;0;0;0;;1;1;;;0;1;1;4;0;1;1;0;1;19;0;CANNES AV.DE;;11.23;;;;;384840;6155;O;2
5;1;6;1;1;6;27;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;158;0;NICE AVENUE DE (RN7);;11.23;;;;;384841;6027;O;2
5;1;6;3;1;3;27;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;1;1;2;;0;PASTEUR RUE;;11.23;;;;;384842;6027;O;3
5;1;7;1;1;3;29;60;4;5;0;0;;2;4;;;0;1;1;1;0;1;1;0;1;80;0;CARNOT (BOULEVARD);;11.23;;;;;384843;6029;O;2
5;1;7;4;1;3;29;60;4;0;0;0;;2;2;;;0;2;2;1;0;1;1;1;1;2;0;FRAGONNARD (AVENUE);;11.23;;;;;384844;6029;O;3
5;5;7;1;1;6;29;60;4;0;0;0;;3;4;;;0;1;1;1;0;1;1;0;9;0;0;CROISETTE (BOULEVARD DE LA);;11.23;;;;;384845;6029;O;2
5;1;6;1;6;1;83;60;3;0;0;0;;2;2;;;0;4;3;1;0;1;1;1;1;37;0;GORBIO (ROUTE DE);;11.23;;;;;384846;6083;O;3
5;1;5;3;1;3;104;60;4;0;0;0;;2;2;1;0;0;1;1;0;0;1;1;1;0;;0;PINEDE (CHEMIN DE LA);;11.23;;;;;384847;6104;O;3
5;5;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;6;0;SUEDE (AV. DE);;11.23;;;;;384848;6088;O;2
1;1;5;9;1;3;161;60;4;0;0;0;;2;0;27;480;1;0;1;1;0;1;1;0;;;;;;11.23;;4363100;712500;;384849;6161;O;2
5;5;7;1;1;3;4;60;3;0;0;0;;2;2;;;0;1;1;1;0;1;1;1;1;;0;SAINT CLAUDE CH.DE;;11.23;;;;;384850;6004;O;3
5;1;6;1;1;2;30;60;4;0;0;0;;2;2;;;0;2;1;1;0;1;1;1;1;110;0;SADI CARNOT (BOULEVARD);;11.23;;;;;384851;6030;O;3
5;1;6;1;1;7;30;60;4;0;0;0;;2;4;;;0;1;1;1;0;1;1;1;1;51;0;ROOSEVELT (AVENUE FRANKLIN)CANNET;;11.23;;;;;384852;6030;O;3
5;1;1;1;1;6;88;60;3;2;0;0;;2;4;;;0;2;1;1;0;1;1;0;1;0;0;RD 6202;;11.23;;;;;384853;6088;O;2
1;1;1;1;1;1;60;60;3;0;214;0;;2;0;0;0;0;1;3;1;0;1;1;0;;;;;;11.23;;0;0;;384854;6060;O;2
1;1;1;1;1;1;130;60;2;0;85;0;;2;2;25;414;0;1;3;1;0;1;1;0;;;;;;11.23;;4372100;685000;;384855;6130;O;2
1;1;4;1;1;5;59;60;3;0;6007;0;;2;2;57;200;0;2;2;1;0;1;1;1;;;;;;11.23;;4373500;736500;;384856;6059;O;3
1;1;1;1;1;1;10;60;3;0;2210;0;;2;0;35;150;0;2;4;1;0;1;1;0;;;;;;11.23;;4370100;696900;;384857;6010;O;2
5;1;6;3;1;6;83;60;3;0;0;0;;2;2;;;0;1;1;1;0;1;1;1;1;1292;0;SOLEIL (PROMENADE DU,N°962 A 1292);;11.23;;;;;384858;6083;O;3
5;1;5;1;1;6;104;60;4;0;0;0;;1;2;;;0;4;2;1;0;1;1;0;1;8;0;HUGO (RUE VICTOR);;11.23;;;;;384859;6104;O;2
5;1;9;2;8;3;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;1;1;0;1;0;0;ALBERTI (RUE);;11.23;;;;;384860;6088;O;2
1;1;4;1;1;3;64;60;4;0;0;0;;2;0;0;0;0;1;1;1;0;1;1;0;;;;;;11.23;;0;0;;384861;6064;O;2
1;1;1;1;1;3;64;60;5;0;0;0;;2;0;0;0;0;1;1;1;0;1;1;0;;;;;;11.23;;0;0;;384862;6064;O;2
1;1;1;1;1;1;64;60;3;0;2210;0;;2;2;3;500;0;0;3;1;0;1;1;0;;;;;;11.23;;0;0;;384863;6064;O;2
1;1;1;1;1;1;46;60;3;0;414;0;;2;2;4;600;0;2;1;1;0;1;1;0;;;;;;11.23;;0;0;;384864;6046;O;2
1;1;1;1;1;1;136;60;3;0;2566;0;A;2;2;2;840;0;2;3;1;0;1;1;0;;;;;;11.23;;4385800;744800;;384865;6136;O;2
1;1;1;4;8;3;71;60;3;0;74;0;;0;0;0;0;0;2;4;1;0;1;1;3;;;;;;11.23;;4411300;683400;;384866;6071;O;5
1;1;1;1;1;1;110;60;3;0;30;0;;2;0;2;250;0;2;3;1;0;1;1;0;;;;;;11.23;;0;0;;384867;6110;O;2
1;1;5;1;1;1;85;60;3;0;235;0;;2;0;0;290;0;2;3;1;0;1;1;0;;;;;;11.23;;0;0;;384868;6085;O;2
1;1;5;1;1;2;84;60;3;0;6085;0;;2;0;59;400;0;1;1;1;0;1;1;0;;;;;;11.23;;0;0;;384869;6084;O;2
5;1;6;3;1;3;123;60;4;0;0;0;;2;2;;;0;0;1;1;0;1;1;1;1;;0;VESPINS ROUTE DES;;11.23;;;;;384870;6123;O;3
5;1;7;1;1;7;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;1;0;1;155;0;TONNER (AVENUE FRANCIS);;11.23;;;;;384871;6029;O;2
5;1;9;2;1;3;88;60;3;0;0;0;;3;2;;;0;2;1;1;0;1;1;1;1;0;0;GROSSO (A PARTIR DU N° 60/83);;11.23;;;;;384872;6088;O;3
5;5;6;2;1;3;27;60;4;0;0;0;;2;3;;;0;0;1;1;0;1;1;1;2;;0;VAL EN SOL AVENUE DE;;11.23;;;;;384873;6027;O;3
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;3;1;1;0;1;1;1;1;14;0;DIDEROT (RUE);;11.23;;;;;384874;6088;O;3
5;1;9;1;1;1;88;60;4;0;0;0;;2;2;;;0;3;3;1;0;1;1;0;1;9;0;MAETERLINCK (BD M.);;11.23;;;;;384875;6088;O;2
1;1;1;6;1;3;157;60;3;5;36;0;;2;2;7;100;0;1;1;1;0;1;1;1;;;;;;11.23;;4370500;713300;;384876;6157;O;3
1;1;1;1;1;2;88;60;1;3;8;0;;1;2;0;0;0;0;3;1;0;1;1;0;;;;;;11.23;;0;0;;384877;6088;O;2
